symbol,name,market,csv
600988.SH,赤峰黄金,A股,..\data\a_share\600988.SH.csv
001279.SZ,强邦新材,A股,..\data\a_share\001279.SZ.csv
002040.SZ,南 京 港,A股,..\data\a_share\002040.SZ.csv
301499.SZ,维科精密,A股,..\data\a_share\301499.SZ.csv
688306.SH,均普智能,A股,..\data\a_share\688306.SH.csv
301196.SZ,唯科科技,A股,..\data\a_share\301196.SZ.csv
688315.SH,诺禾致源,A股,..\data\a_share\688315.SH.csv
000070.SZ,特发信息,A股,..\data\a_share\000070.SZ.csv
300076.SZ,*ST宁视,A股,..\data\a_share\300076.SZ.csv
301234.SZ,五洲医疗,A股,..\data\a_share\301234.SZ.csv
601799.SH,星宇股份,A股,..\data\a_share\601799.SH.csv
603119.SH,浙江荣泰,A股,..\data\a_share\603119.SH.csv
301312.SZ,智立方,A股,..\data\a_share\301312.SZ.csv
002490.SZ,山东墨龙,A股,..\data\a_share\002490.SZ.csv
600223.SH,福瑞达,A股,..\data\a_share\600223.SH.csv
688160.SH,步科股份,A股,..\data\a_share\688160.SH.csv
301683.SZ,慧谷新材,A股,..\data\a_share\301683.SZ.csv
920168.SH,通宝光电,A股,..\data\a_share\920168.SH.csv
002350.SZ,北京科锐,A股,..\data\a_share\002350.SZ.csv
688585.SH,上纬新材,A股,..\data\a_share\688585.SH.csv
002334.SZ,英威腾,A股,..\data\a_share\002334.SZ.csv
300581.SZ,晨曦航空,A股,..\data\a_share\300581.SZ.csv
301517.SZ,陕西华达,A股,..\data\a_share\301517.SZ.csv
688298.SH,东方生物,A股,..\data\a_share\688298.SH.csv
002214.SZ,*ST大立,A股,..\data\a_share\002214.SZ.csv
301188.SZ,力诺药包,A股,..\data\a_share\301188.SZ.csv
300939.SZ,秋田微,A股,..\data\a_share\300939.SZ.csv
301105.SZ,鸿铭股份,A股,..\data\a_share\301105.SZ.csv
603982.SH,泉峰汽车,A股,..\data\a_share\603982.SH.csv
920046.SH,亿能电力,A股,..\data\a_share\920046.SH.csv
603355.SH,莱克电气,A股,..\data\a_share\603355.SH.csv
001396.SZ,誉帆科技,A股,..\data\a_share\001396.SZ.csv
002913.SZ,奥士康,A股,..\data\a_share\002913.SZ.csv
603001.SH,奥康国际,A股,..\data\a_share\603001.SH.csv
000997.SZ,新 大 陆,A股,..\data\a_share\000997.SZ.csv
002401.SZ,中远海科,A股,..\data\a_share\002401.SZ.csv
920690.SH,捷众科技,A股,..\data\a_share\920690.SH.csv
300354.SZ,东华测试,A股,..\data\a_share\300354.SZ.csv
002472.SZ,双环传动,A股,..\data\a_share\002472.SZ.csv
601615.SH,明阳智能,A股,..\data\a_share\601615.SH.csv
600776.SH,东方通信,A股,..\data\a_share\600776.SH.csv
300780.SZ,德恩精工,A股,..\data\a_share\300780.SZ.csv
301398.SZ,星源卓镁,A股,..\data\a_share\301398.SZ.csv
688562.SH,航天软件,A股,..\data\a_share\688562.SH.csv
920177.SH,恒道科技,A股,..\data\a_share\920177.SH.csv
920145.SH,恒合股份,A股,..\data\a_share\920145.SH.csv
300403.SZ,汉宇集团,A股,..\data\a_share\300403.SZ.csv
301027.SZ,华蓝集团,A股,..\data\a_share\301027.SZ.csv
600358.SH,国旅联合,A股,..\data\a_share\600358.SH.csv
920693.SH,阿为特,A股,..\data\a_share\920693.SH.csv
301323.SZ,新莱福,A股,..\data\a_share\301323.SZ.csv
600610.SH,中毅达,A股,..\data\a_share\600610.SH.csv
301479.SZ,弘景光电,A股,..\data\a_share\301479.SZ.csv
300943.SZ,春晖智控,A股,..\data\a_share\300943.SZ.csv
688201.SH,ST信安,A股,..\data\a_share\688201.SH.csv
002677.SZ,浙江美大,A股,..\data\a_share\002677.SZ.csv
000977.SZ,浪潮信息,A股,..\data\a_share\000977.SZ.csv
000711.SZ,ST京蓝,A股,..\data\a_share\000711.SZ.csv
300540.SZ,蜀道装备,A股,..\data\a_share\300540.SZ.csv
300668.SZ,杰恩股份,A股,..\data\a_share\300668.SZ.csv
300303.SZ,聚飞光电,A股,..\data\a_share\300303.SZ.csv
300592.SZ,华凯易佰,A股,..\data\a_share\300592.SZ.csv
600119.SH,*ST长投,A股,..\data\a_share\600119.SH.csv
301056.SZ,森赫股份,A股,..\data\a_share\301056.SZ.csv
600501.SH,航天晨光,A股,..\data\a_share\600501.SH.csv
300676.SZ,华大基因,A股,..\data\a_share\300676.SZ.csv
688313.SH,仕佳光子,A股,..\data\a_share\688313.SH.csv
603919.SH,金徽酒,A股,..\data\a_share\603919.SH.csv
002164.SZ,宁波东力,A股,..\data\a_share\002164.SZ.csv
002676.SZ,顺威股份,A股,..\data\a_share\002676.SZ.csv
300952.SZ,恒辉安防,A股,..\data\a_share\300952.SZ.csv
688606.SH,奥泰生物,A股,..\data\a_share\688606.SH.csv
920012.SH,创达新材,A股,..\data\a_share\920012.SH.csv
920009.SH,丹娜生物,A股,..\data\a_share\920009.SH.csv
002857.SZ,三晖电气,A股,..\data\a_share\002857.SZ.csv
603015.SH,弘讯科技,A股,..\data\a_share\603015.SH.csv
301058.SZ,中粮科工,A股,..\data\a_share\301058.SZ.csv
300598.SZ,诚迈科技,A股,..\data\a_share\300598.SZ.csv
002927.SZ,泰永长征,A股,..\data\a_share\002927.SZ.csv
002875.SZ,安奈儿,A股,..\data\a_share\002875.SZ.csv
920086.SH,科马材料,A股,..\data\a_share\920086.SH.csv
301008.SZ,宏昌科技,A股,..\data\a_share\301008.SZ.csv
002883.SZ,*ST中设,A股,..\data\a_share\002883.SZ.csv
301226.SZ,祥明智能,A股,..\data\a_share\301226.SZ.csv
603051.SH,鹿山新材,A股,..\data\a_share\603051.SH.csv
002757.SZ,南兴股份,A股,..\data\a_share\002757.SZ.csv
600088.SH,中视传媒,A股,..\data\a_share\600088.SH.csv
300591.SZ,万里马,A股,..\data\a_share\300591.SZ.csv
688271.SH,联影医疗,A股,..\data\a_share\688271.SH.csv
600330.SH,天通股份,A股,..\data\a_share\600330.SH.csv
000768.SZ,中航西飞,A股,..\data\a_share\000768.SZ.csv
688165.SH,埃夫特-U,A股,..\data\a_share\688165.SH.csv
301282.SZ,金禄电子,A股,..\data\a_share\301282.SZ.csv
000929.SZ,*ST兰黄,A股,..\data\a_share\000929.SZ.csv
301075.SZ,多瑞医药,A股,..\data\a_share\301075.SZ.csv
603267.SH,鸿远电子,A股,..\data\a_share\603267.SH.csv
301290.SZ,东星医疗,A股,..\data\a_share\301290.SZ.csv
600889.SH,*ST京化,A股,..\data\a_share\600889.SH.csv
688785.SH,恒运昌,A股,..\data\a_share\688785.SH.csv
920978.SH,开特股份,A股,..\data\a_share\920978.SH.csv
300115.SZ,长盈精密,A股,..\data\a_share\300115.SZ.csv
688290.SH,景业智能,A股,..\data\a_share\688290.SH.csv
300449.SZ,汉邦高科,A股,..\data\a_share\300449.SZ.csv
603052.SH,可川科技,A股,..\data\a_share\603052.SH.csv
002512.SZ,ST达华,A股,..\data\a_share\002512.SZ.csv
605555.SH,德昌股份,A股,..\data\a_share\605555.SH.csv
603778.SH,国晟科技,A股,..\data\a_share\603778.SH.csv
300649.SZ,杭州园林,A股,..\data\a_share\300649.SZ.csv
300501.SZ,海顺新材,A股,..\data\a_share\300501.SZ.csv
300323.SZ,华灿光电,A股,..\data\a_share\300323.SZ.csv
301260.SZ,格力博,A股,..\data\a_share\301260.SZ.csv
002413.SZ,雷科防务,A股,..\data\a_share\002413.SZ.csv
001314.SZ,亿道信息,A股,..\data\a_share\001314.SZ.csv
000546.SZ,金圆股份,A股,..\data\a_share\000546.SZ.csv
300918.SZ,南山智尚,A股,..\data\a_share\300918.SZ.csv
603938.SH,三孚股份,A股,..\data\a_share\603938.SH.csv
688622.SH,*ST禾信,A股,..\data\a_share\688622.SH.csv
601069.SH,西部黄金,A股,..\data\a_share\601069.SH.csv
688168.SH,安博通,A股,..\data\a_share\688168.SH.csv
600584.SH,长电科技,A股,..\data\a_share\600584.SH.csv
688496.SH,ST清越,A股,..\data\a_share\688496.SH.csv
688656.SH,浩欧博,A股,..\data\a_share\688656.SH.csv
300907.SZ,康平科技,A股,..\data\a_share\300907.SZ.csv
300560.SZ,中富通,A股,..\data\a_share\300560.SZ.csv
920896.SH,旺成科技,A股,..\data\a_share\920896.SH.csv
688207.SH,格灵深瞳,A股,..\data\a_share\688207.SH.csv
301163.SZ,宏德股份,A股,..\data\a_share\301163.SZ.csv
301332.SZ,德尔玛,A股,..\data\a_share\301332.SZ.csv
002434.SZ,万里扬,A股,..\data\a_share\002434.SZ.csv
301550.SZ,斯菱智驱,A股,..\data\a_share\301550.SZ.csv
300353.SZ,东土科技,A股,..\data\a_share\300353.SZ.csv
301349.SZ,信德新材,A股,..\data\a_share\301349.SZ.csv
300400.SZ,劲拓股份,A股,..\data\a_share\300400.SZ.csv
603091.SH,众鑫股份,A股,..\data\a_share\603091.SH.csv
603662.SH,柯力传感,A股,..\data\a_share\603662.SH.csv
301538.SZ,骏鼎达,A股,..\data\a_share\301538.SZ.csv
002377.SZ,国创高新,A股,..\data\a_share\002377.SZ.csv
603009.SH,北特科技,A股,..\data\a_share\603009.SH.csv
688592.SH,司南导航,A股,..\data\a_share\688592.SH.csv
000978.SZ,桂林旅游,A股,..\data\a_share\000978.SZ.csv
002816.SZ,*ST和科,A股,..\data\a_share\002816.SZ.csv
688765.SH,禾元生物-U,A股,..\data\a_share\688765.SH.csv
301302.SZ,华如科技,A股,..\data\a_share\301302.SZ.csv
600866.SH,星湖科技,A股,..\data\a_share\600866.SH.csv
300613.SZ,富瀚微,A股,..\data\a_share\300613.SZ.csv
301051.SZ,信濠光电,A股,..\data\a_share\301051.SZ.csv
688790.SH,昂瑞微-UW,A股,..\data\a_share\688790.SH.csv
605377.SH,华旺科技,A股,..\data\a_share\605377.SH.csv
002565.SZ,顺灏股份,A股,..\data\a_share\002565.SZ.csv
688055.SH,龙腾光电,A股,..\data\a_share\688055.SH.csv
300385.SZ,ST雪浪,A股,..\data\a_share\300385.SZ.csv
300056.SZ,中创环保,A股,..\data\a_share\300056.SZ.csv
002831.SZ,裕同科技,A股,..\data\a_share\002831.SZ.csv
002297.SZ,博云新材,A股,..\data\a_share\002297.SZ.csv
300465.SZ,高伟达,A股,..\data\a_share\300465.SZ.csv
301556.SZ,托普云农,A股,..\data\a_share\301556.SZ.csv
600580.SH,卧龙电驱,A股,..\data\a_share\600580.SH.csv
002295.SZ,精艺股份,A股,..\data\a_share\002295.SZ.csv
002694.SZ,*ST顾地,A股,..\data\a_share\002694.SZ.csv
002615.SZ,哈尔斯,A股,..\data\a_share\002615.SZ.csv
920152.SH,昆工科技,A股,..\data\a_share\920152.SH.csv
688246.SH,嘉和美康,A股,..\data\a_share\688246.SH.csv
002600.SZ,领益智造,A股,..\data\a_share\002600.SZ.csv
601111.SH,中国国航,A股,..\data\a_share\601111.SH.csv
002011.SZ,盾安环境,A股,..\data\a_share\002011.SZ.csv
002772.SZ,众兴菌业,A股,..\data\a_share\002772.SZ.csv
002896.SZ,中大力德,A股,..\data\a_share\002896.SZ.csv
603116.SH,红蜻蜓,A股,..\data\a_share\603116.SH.csv
002200.SZ,*ST交投,A股,..\data\a_share\002200.SZ.csv
603261.SH,*ST立航,A股,..\data\a_share\603261.SH.csv
002036.SZ,联创电子,A股,..\data\a_share\002036.SZ.csv
603239.SH,浙江仙通,A股,..\data\a_share\603239.SH.csv
688556.SH,高测股份,A股,..\data\a_share\688556.SH.csv
688379.SH,华光新材,A股,..\data\a_share\688379.SH.csv
002780.SZ,三夫户外,A股,..\data\a_share\002780.SZ.csv
300607.SZ,拓斯达,A股,..\data\a_share\300607.SZ.csv
000975.SZ,山金国际,A股,..\data\a_share\000975.SZ.csv
688358.SH,祥生医疗,A股,..\data\a_share\688358.SH.csv
002611.SZ,东方精工,A股,..\data\a_share\002611.SZ.csv
300703.SZ,创源股份,A股,..\data\a_share\300703.SZ.csv
920837.SH,华原股份,A股,..\data\a_share\920837.SH.csv
688289.SH,圣湘生物,A股,..\data\a_share\688289.SH.csv
300351.SZ,永贵电器,A股,..\data\a_share\300351.SZ.csv
920665.SH,科强股份,A股,..\data\a_share\920665.SH.csv
600791.SH,京能置业,A股,..\data\a_share\600791.SH.csv
301212.SZ,联盛化学,A股,..\data\a_share\301212.SZ.csv
600603.SH,广汇物流,A股,..\data\a_share\600603.SH.csv
601689.SH,拓普集团,A股,..\data\a_share\601689.SH.csv
000815.SZ,美利云,A股,..\data\a_share\000815.SZ.csv
920344.SH,三元基因,A股,..\data\a_share\920344.SH.csv
300816.SZ,艾可蓝,A股,..\data\a_share\300816.SZ.csv
300157.SZ,新锦动力,A股,..\data\a_share\300157.SZ.csv
002047.SZ,*ST宝鹰,A股,..\data\a_share\002047.SZ.csv
605299.SH,舒华体育,A股,..\data\a_share\605299.SH.csv
605100.SH,华丰股份,A股,..\data\a_share\605100.SH.csv
603297.SH,永新光学,A股,..\data\a_share\603297.SH.csv
301118.SZ,恒光股份,A股,..\data\a_share\301118.SZ.csv
920179.SH,凯德石英,A股,..\data\a_share\920179.SH.csv
300564.SZ,筑博设计,A股,..\data\a_share\300564.SZ.csv
300478.SZ,杭州高新,A股,..\data\a_share\300478.SZ.csv
920076.SH,国亮新材,A股,..\data\a_share\920076.SH.csv
603718.SH,*ST海利,A股,..\data\a_share\603718.SH.csv
920579.SH,机科股份,A股,..\data\a_share\920579.SH.csv
600396.SH,华电辽能,A股,..\data\a_share\600396.SH.csv
600893.SH,航发动力,A股,..\data\a_share\600893.SH.csv
603598.SH,引力传媒,A股,..\data\a_share\603598.SH.csv
600137.SH,浪莎股份,A股,..\data\a_share\600137.SH.csv
600206.SH,有研新材,A股,..\data\a_share\600206.SH.csv
600279.SH,重庆港,A股,..\data\a_share\600279.SH.csv
605123.SH,派克新材,A股,..\data\a_share\605123.SH.csv
300318.SZ,博晖创新,A股,..\data\a_share\300318.SZ.csv
603358.SH,华达科技,A股,..\data\a_share\603358.SH.csv
605088.SH,冠盛股份,A股,..\data\a_share\605088.SH.csv
603291.SH,联合水务,A股,..\data\a_share\603291.SH.csv
300673.SZ,佩蒂股份,A股,..\data\a_share\300673.SZ.csv
688651.SH,盛邦安全,A股,..\data\a_share\688651.SH.csv
300486.SZ,东杰智能,A股,..\data\a_share\300486.SZ.csv
600692.SH,亚通股份,A股,..\data\a_share\600692.SH.csv
688317.SH,之江生物,A股,..\data\a_share\688317.SH.csv
002153.SZ,石基信息,A股,..\data\a_share\002153.SZ.csv
688667.SH,菱电电控,A股,..\data\a_share\688667.SH.csv
920166.SH,海圣医疗,A股,..\data\a_share\920166.SH.csv
600592.SH,龙溪股份,A股,..\data\a_share\600592.SH.csv
688543.SH,国科军工,A股,..\data\a_share\688543.SH.csv
688805.SH,健信超导,A股,..\data\a_share\688805.SH.csv
600643.SH,爱建集团,A股,..\data\a_share\600643.SH.csv
300969.SZ,恒帅股份,A股,..\data\a_share\300969.SZ.csv
600756.SH,浪潮软件,A股,..\data\a_share\600756.SH.csv
600760.SH,中航沈飞,A股,..\data\a_share\600760.SH.csv
301295.SZ,美硕科技,A股,..\data\a_share\301295.SZ.csv
301237.SZ,和顺科技,A股,..\data\a_share\301237.SZ.csv
600497.SH,驰宏锌锗,A股,..\data\a_share\600497.SH.csv
002444.SZ,巨星科技,A股,..\data\a_share\002444.SZ.csv
002969.SZ,嘉美包装,A股,..\data\a_share\002969.SZ.csv
600058.SH,五矿发展,A股,..\data\a_share\600058.SH.csv
300722.SZ,新余国科,A股,..\data\a_share\300722.SZ.csv
600963.SH,岳阳林纸,A股,..\data\a_share\600963.SH.csv
300397.SZ,天和防务,A股,..\data\a_share\300397.SZ.csv
920491.SH,奥迪威,A股,..\data\a_share\920491.SH.csv
002485.SZ,ST雪发,A股,..\data\a_share\002485.SZ.csv
300007.SZ,汉威科技,A股,..\data\a_share\300007.SZ.csv
600712.SH,南宁百货,A股,..\data\a_share\600712.SH.csv
603728.SH,鸣志电器,A股,..\data\a_share\603728.SH.csv
301210.SZ,金杨精密,A股,..\data\a_share\301210.SZ.csv
301449.SZ,天溯计量,A股,..\data\a_share\301449.SZ.csv
301205.SZ,联特科技,A股,..\data\a_share\301205.SZ.csv
688586.SH,江航装备,A股,..\data\a_share\688586.SH.csv
300424.SZ,航新科技,A股,..\data\a_share\300424.SZ.csv
300868.SZ,杰美特,A股,..\data\a_share\300868.SZ.csv
600862.SH,中航高科,A股,..\data\a_share\600862.SH.csv
600184.SH,光电股份,A股,..\data\a_share\600184.SH.csv
301023.SZ,奕帆传动,A股,..\data\a_share\301023.SZ.csv
000635.SZ,英 力 特,A股,..\data\a_share\000635.SZ.csv
603688.SH,石英股份,A股,..\data\a_share\603688.SH.csv
300268.SZ,*ST佳沃,A股,..\data\a_share\300268.SZ.csv
300077.SZ,国民技术,A股,..\data\a_share\300077.SZ.csv
300984.SZ,金沃股份,A股,..\data\a_share\300984.SZ.csv
688480.SH,赛恩斯,A股,..\data\a_share\688480.SH.csv
920159.SH,农大科技,A股,..\data\a_share\920159.SH.csv
301459.SZ,丰茂股份,A股,..\data\a_share\301459.SZ.csv
688267.SH,中触媒,A股,..\data\a_share\688267.SH.csv
920906.SH,舜宇精工,A股,..\data\a_share\920906.SH.csv
603712.SH,七一二,A股,..\data\a_share\603712.SH.csv
301622.SZ,英思特,A股,..\data\a_share\301622.SZ.csv
300109.SZ,新开源,A股,..\data\a_share\300109.SZ.csv
300732.SZ,设研院,A股,..\data\a_share\300732.SZ.csv
301002.SZ,崧盛股份,A股,..\data\a_share\301002.SZ.csv
603284.SH,林平发展,A股,..\data\a_share\603284.SH.csv
603528.SH,多伦科技,A股,..\data\a_share\603528.SH.csv
603120.SH,肯特催化,A股,..\data\a_share\603120.SH.csv
001208.SZ,华菱线缆,A股,..\data\a_share\001208.SZ.csv
300433.SZ,蓝思科技,A股,..\data\a_share\300433.SZ.csv
002265.SZ,建设工业,A股,..\data\a_share\002265.SZ.csv
301273.SZ,瑞晨环保,A股,..\data\a_share\301273.SZ.csv
300164.SZ,通源石油,A股,..\data\a_share\300164.SZ.csv
603226.SH,菲林格尔,A股,..\data\a_share\603226.SH.csv
301365.SZ,矩阵股份,A股,..\data\a_share\301365.SZ.csv
603601.SH,再升科技,A股,..\data\a_share\603601.SH.csv
603305.SH,旭升集团,A股,..\data\a_share\603305.SH.csv
603721.SH,*ST天择,A股,..\data\a_share\603721.SH.csv
920748.SH,路桥信息,A股,..\data\a_share\920748.SH.csv
002427.SZ,尤夫股份,A股,..\data\a_share\002427.SZ.csv
920091.SH,大鹏工业,A股,..\data\a_share\920091.SH.csv
920932.SH,科达自控,A股,..\data\a_share\920932.SH.csv
000426.SZ,兴业银锡,A股,..\data\a_share\000426.SZ.csv
688517.SH,金冠电气,A股,..\data\a_share\688517.SH.csv
600626.SH,申达股份,A股,..\data\a_share\600626.SH.csv
603268.SH,松发股份,A股,..\data\a_share\603268.SH.csv
603538.SH,美诺华,A股,..\data\a_share\603538.SH.csv
300808.SZ,久量股份,A股,..\data\a_share\300808.SZ.csv
300767.SZ,震安科技,A股,..\data\a_share\300767.SZ.csv
002542.SZ,*ST中岩,A股,..\data\a_share\002542.SZ.csv
603256.SH,宏和科技,A股,..\data\a_share\603256.SH.csv
601086.SH,国芳集团,A股,..\data\a_share\601086.SH.csv
600606.SH,绿地控股,A股,..\data\a_share\600606.SH.csv
920187.SH,通领科技,A股,..\data\a_share\920187.SH.csv
003025.SZ,思进智能,A股,..\data\a_share\003025.SZ.csv
688750.SH,金天钛业,A股,..\data\a_share\688750.SH.csv
605376.SH,博迁新材,A股,..\data\a_share\605376.SH.csv
002829.SZ,星网宇达,A股,..\data\a_share\002829.SZ.csv
002547.SZ,*ST春兴,A股,..\data\a_share\002547.SZ.csv
300680.SZ,隆盛科技,A股,..\data\a_share\300680.SZ.csv
603110.SH,东方材料,A股,..\data\a_share\603110.SH.csv
603258.SH,电魂网络,A股,..\data\a_share\603258.SH.csv
920169.SH,七丰精工,A股,..\data\a_share\920169.SH.csv
603124.SH,江南新材,A股,..\data\a_share\603124.SH.csv
688563.SH,航材股份,A股,..\data\a_share\688563.SH.csv
920839.SH,万通液压,A股,..\data\a_share\920839.SH.csv
300626.SZ,华瑞股份,A股,..\data\a_share\300626.SZ.csv
301429.SZ,森泰股份,A股,..\data\a_share\301429.SZ.csv
688719.SH,爱科赛博,A股,..\data\a_share\688719.SH.csv
002933.SZ,新兴装备,A股,..\data\a_share\002933.SZ.csv
002196.SZ,方正电机,A股,..\data\a_share\002196.SZ.csv
600026.SH,中远海能,A股,..\data\a_share\600026.SH.csv
601868.SH,中国能建,A股,..\data\a_share\601868.SH.csv
920221.SH,易实精密,A股,..\data\a_share\920221.SH.csv
300401.SZ,花园生物,A股,..\data\a_share\300401.SZ.csv
001323.SZ,慕思股份,A股,..\data\a_share\001323.SZ.csv
301157.SZ,华塑科技,A股,..\data\a_share\301157.SZ.csv
002597.SZ,金禾实业,A股,..\data\a_share\002597.SZ.csv
688501.SH,青达环保,A股,..\data\a_share\688501.SH.csv
300276.SZ,三丰智能,A股,..\data\a_share\300276.SZ.csv
600463.SH,空港股份,A股,..\data\a_share\600463.SH.csv
300836.SZ,佰奥智能,A股,..\data\a_share\300836.SZ.csv
600576.SH,祥源文旅,A股,..\data\a_share\600576.SH.csv
002273.SZ,水晶光电,A股,..\data\a_share\002273.SZ.csv
920003.SH,中诚咨询,A股,..\data\a_share\920003.SH.csv
300596.SZ,利安隆,A股,..\data\a_share\300596.SZ.csv
300539.SZ,横河精密,A股,..\data\a_share\300539.SZ.csv
001259.SZ,利仁科技,A股,..\data\a_share\001259.SZ.csv
603909.SH,建发合诚,A股,..\data\a_share\603909.SH.csv
600173.SH,卧龙新能,A股,..\data\a_share\600173.SH.csv
002766.SZ,索菱股份,A股,..\data\a_share\002766.SZ.csv
603179.SH,新泉股份,A股,..\data\a_share\603179.SH.csv
002284.SZ,亚太股份,A股,..\data\a_share\002284.SZ.csv
603017.SH,中衡设计,A股,..\data\a_share\603017.SH.csv
301321.SZ,翰博高新,A股,..\data\a_share\301321.SZ.csv
301326.SZ,捷邦科技,A股,..\data\a_share\301326.SZ.csv
603816.SH,顾家家居,A股,..\data\a_share\603816.SH.csv
000603.SZ,盛达资源,A股,..\data\a_share\000603.SZ.csv
300482.SZ,万孚生物,A股,..\data\a_share\300482.SZ.csv
002682.SZ,龙洲股份,A股,..\data\a_share\002682.SZ.csv
000632.SZ,ST三木,A股,..\data\a_share\000632.SZ.csv
603083.SH,剑桥科技,A股,..\data\a_share\603083.SH.csv
605069.SH,正和生态,A股,..\data\a_share\605069.SH.csv
002052.SZ,同洲电子,A股,..\data\a_share\002052.SZ.csv
002931.SZ,锋龙股份,A股,..\data\a_share\002931.SZ.csv
003023.SZ,彩虹集团,A股,..\data\a_share\003023.SZ.csv
601199.SH,江南水务,A股,..\data\a_share\601199.SH.csv
002887.SZ,绿茵生态,A股,..\data\a_share\002887.SZ.csv
002892.SZ,科力尔,A股,..\data\a_share\002892.SZ.csv
603988.SH,中电电机,A股,..\data\a_share\603988.SH.csv
603020.SH,爱普股份,A股,..\data\a_share\603020.SH.csv
300533.SZ,冰川网络,A股,..\data\a_share\300533.SZ.csv
603402.SH,陕西旅游,A股,..\data\a_share\603402.SH.csv
600871.SH,石化油服,A股,..\data\a_share\600871.SH.csv
605058.SH,澳弘电子,A股,..\data\a_share\605058.SH.csv
301529.SZ,福赛科技,A股,..\data\a_share\301529.SZ.csv
603583.SH,捷昌驱动,A股,..\data\a_share\603583.SH.csv
920475.SH,三友科技,A股,..\data\a_share\920475.SH.csv
000736.SZ,*ST中地,A股,..\data\a_share\000736.SZ.csv
688314.SH,康拓医疗,A股,..\data\a_share\688314.SH.csv
